commit,date,status,num_packages
8e933a89505774f7222ef74c6ca7e7d053cff2e5,2015-11-14 14:35:34 -0800,idle,1158
8e933a89505774f7222ef74c6ca7e7d053cff2e5,2015-11-14 14:35:34 -0800,in-progress,20
8e933a89505774f7222ef74c6ca7e7d053cff2e5,2015-11-14 14:35:34 -0800,released,956
8e933a89505774f7222ef74c6ca7e7d053cff2e5,2015-11-14 14:35:34 -0800,mispackaged,0
581ba43284fcf81bb79065e0cef97fc43fa9b154,2015-11-14 17:38:29 -0500,blocked,799
581ba43284fcf81bb79065e0cef97fc43fa9b154,2015-11-14 17:38:29 -0500,dropped,25
581ba43284fcf81bb79065e0cef97fc43fa9b154,2015-11-14 17:38:29 -0500,idle,1157
581ba43284fcf81bb79065e0cef97fc43fa9b154,2015-11-14 17:38:29 -0500,in-progress,21
581ba43284fcf81bb79065e0cef97fc43fa9b154,2015-11-14 17:38:29 -0500,released,956
581ba43284fcf81bb79065e0cef97fc43fa9b154,2015-11-14 17:38:29 -0500,mispackaged,0
5bad2c85342a530ba67c0a08756812300a2f6cfe,2015-11-14 17:51:40 -0500,blocked,798
5bad2c85342a530ba67c0a08756812300a2f6cfe,2015-11-14 17:51:40 -0500,dropped,25
5bad2c85342a530ba67c0a08756812300a2f6cfe,2015-11-14 17:51:40 -0500,idle,1157
5bad2c85342a530ba67c0a08756812300a2f6cfe,2015-11-14 17:51:40 -0500,in-progress,22
5bad2c85342a530ba67c0a08756812300a2f6cfe,2015-11-14 17:51:40 -0500,released,956
5bad2c85342a530ba67c0a08756812300a2f6cfe,2015-11-14 17:51:40 -0500,mispackaged,0
be49c78c54d6dbb04b023a544c91c6b2ab383242,2015-11-15 00:00:38 +0100,blocked,798
be49c78c54d6dbb04b023a544c91c6b2ab383242,2015-11-15 00:00:38 +0100,dropped,25
be49c78c54d6dbb04b023a544c91c6b2ab383242,2015-11-15 00:00:38 +0100,idle,1156
be49c78c54d6dbb04b023a544c91c6b2ab383242,2015-11-15 00:00:38 +0100,in-progress,22
be49c78c54d6dbb04b023a544c91c6b2ab383242,2015-11-15 00:00:38 +0100,released,956
be49c78c54d6dbb04b023a544c91c6b2ab383242,2015-11-15 00:00:38 +0100,mispackaged,0
d28eaec12b5c2a5dceb3732642a72f278390691b,2015-11-15 00:06:29 +0100,blocked,798
d28eaec12b5c2a5dceb3732642a72f278390691b,2015-11-15 00:06:29 +0100,dropped,25
d28eaec12b5c2a5dceb3732642a72f278390691b,2015-11-15 00:06:29 +0100,idle,1156
d28eaec12b5c2a5dceb3732642a72f278390691b,2015-11-15 00:06:29 +0100,in-progress,22
d28eaec12b5c2a5dceb3732642a72f278390691b,2015-11-15 00:06:29 +0100,released,956
d28eaec12b5c2a5dceb3732642a72f278390691b,2015-11-15 00:06:29 +0100,mispackaged,0
6ef07e01a1c3e7f69bcbd7ae3ed98681eba125b3,2015-11-14 15:35:02 -0800,blocked,798
6ef07e01a1c3e7f69bcbd7ae3ed98681eba125b3,2015-11-14 15:35:02 -0800,dropped,25
6ef07e01a1c3e7f69bcbd7ae3ed98681eba125b3,2015-11-14 15:35:02 -0800,idle,1156
6ef07e01a1c3e7f69bcbd7ae3ed98681eba125b3,2015-11-14 15:35:02 -0800,in-progress,22
6ef07e01a1c3e7f69bcbd7ae3ed98681eba125b3,2015-11-14 15:35:02 -0800,released,956
6ef07e01a1c3e7f69bcbd7ae3ed98681eba125b3,2015-11-14 15:35:02 -0800,mispackaged,0
bb79c7c2a89081fd0a496ecf042e427502fdd78f,2015-11-14 16:06:57 -0800,blocked,798
bb79c7c2a89081fd0a496ecf042e427502fdd78f,2015-11-14 16:06:57 -0800,dropped,25
bb79c7c2a89081fd0a496ecf042e427502fdd78f,2015-11-14 16:06:57 -0800,idle,1154
bb79c7c2a89081fd0a496ecf042e427502fdd78f,2015-11-14 16:06:57 -0800,in-progress,24
bb79c7c2a89081fd0a496ecf042e427502fdd78f,2015-11-14 16:06:57 -0800,released,956
bb79c7c2a89081fd0a496ecf042e427502fdd78f,2015-11-14 16:06:57 -0800,mispackaged,0
fc0b33dafdbf6aab5db256e11b1fe8a7fdd4c29b,2015-11-15 00:05:08 -0500,blocked,798
fc0b33dafdbf6aab5db256e11b1fe8a7fdd4c29b,2015-11-15 00:05:08 -0500,dropped,25
fc0b33dafdbf6aab5db256e11b1fe8a7fdd4c29b,2015-11-15 00:05:08 -0500,idle,1153
fc0b33dafdbf6aab5db256e11b1fe8a7fdd4c29b,2015-11-15 00:05:08 -0500,in-progress,24
fc0b33dafdbf6aab5db256e11b1fe8a7fdd4c29b,2015-11-15 00:05:08 -0500,released,957
fc0b33dafdbf6aab5db256e11b1fe8a7fdd4c29b,2015-11-15 00:05:08 -0500,mispackaged,0
e4e08cf7d042110a2d537d0ad91c30a33e38f775,2015-11-15 00:05:34 -0500,blocked,798
e4e08cf7d042110a2d537d0ad91c30a33e38f775,2015-11-15 00:05:34 -0500,dropped,25
e4e08cf7d042110a2d537d0ad91c30a33e38f775,2015-11-15 00:05:34 -0500,idle,1153
e4e08cf7d042110a2d537d0ad91c30a33e38f775,2015-11-15 00:05:34 -0500,in-progress,24
e4e08cf7d042110a2d537d0ad91c30a33e38f775,2015-11-15 00:05:34 -0500,released,957
e4e08cf7d042110a2d537d0ad91c30a33e38f775,2015-11-15 00:05:34 -0500,mispackaged,0
45f1c807eff5c5274a089a050d59958403f3ccb4,2015-11-15 00:05:54 -0500,blocked,797
45f1c807eff5c5274a089a050d59958403f3ccb4,2015-11-15 00:05:54 -0500,dropped,25
45f1c807eff5c5274a089a050d59958403f3ccb4,2015-11-15 00:05:54 -0500,idle,1153
45f1c807eff5c5274a089a050d59958403f3ccb4,2015-11-15 00:05:54 -0500,in-progress,25
45f1c807eff5c5274a089a050d59958403f3ccb4,2015-11-15 00:05:54 -0500,released,957
45f1c807eff5c5274a089a050d59958403f3ccb4,2015-11-15 00:05:54 -0500,mispackaged,0
88c56560a9e3926e19a174124e76051e24bd00d3,2015-11-15 00:06:22 -0500,blocked,797
88c56560a9e3926e19a174124e76051e24bd00d3,2015-11-15 00:06:22 -0500,dropped,25
88c56560a9e3926e19a174124e76051e24bd00d3,2015-11-15 00:06:22 -0500,idle,1153
88c56560a9e3926e19a174124e76051e24bd00d3,2015-11-15 00:06:22 -0500,in-progress,25
88c56560a9e3926e19a174124e76051e24bd00d3,2015-11-15 00:06:22 -0500,released,958
88c56560a9e3926e19a174124e76051e24bd00d3,2015-11-15 00:06:22 -0500,mispackaged,0
0b140667ca99462ed9a01735b5c3c55486b70f18,2015-11-15 00:07:02 -0500,blocked,797
0b140667ca99462ed9a01735b5c3c55486b70f18,2015-11-15 00:07:02 -0500,dropped,25
0b140667ca99462ed9a01735b5c3c55486b70f18,2015-11-15 00:07:02 -0500,idle,1154
0b140667ca99462ed9a01735b5c3c55486b70f18,2015-11-15 00:07:02 -0500,in-progress,24
0b140667ca99462ed9a01735b5c3c55486b70f18,2015-11-15 00:07:02 -0500,released,958
0b140667ca99462ed9a01735b5c3c55486b70f18,2015-11-15 00:07:02 -0500,mispackaged,0
4e75d213316d9540e145e552673d79b112c51322,2015-11-15 00:10:41 -0500,blocked,797
4e75d213316d9540e145e552673d79b112c51322,2015-11-15 00:10:41 -0500,dropped,25
4e75d213316d9540e145e552673d79b112c51322,2015-11-15 00:10:41 -0500,idle,1154
4e75d213316d9540e145e552673d79b112c51322,2015-11-15 00:10:41 -0500,in-progress,25
4e75d213316d9540e145e552673d79b112c51322,2015-11-15 00:10:41 -0500,released,958
4e75d213316d9540e145e552673d79b112c51322,2015-11-15 00:10:41 -0500,mispackaged,0
a88ac0362d90cc9a5b9ff05ff747cd77708c2f98,2015-11-15 10:06:15 +0100,blocked,797
a88ac0362d90cc9a5b9ff05ff747cd77708c2f98,2015-11-15 10:06:15 +0100,dropped,25
a88ac0362d90cc9a5b9ff05ff747cd77708c2f98,2015-11-15 10:06:15 +0100,idle,1153
a88ac0362d90cc9a5b9ff05ff747cd77708c2f98,2015-11-15 10:06:15 +0100,in-progress,26
a88ac0362d90cc9a5b9ff05ff747cd77708c2f98,2015-11-15 10:06:15 +0100,released,958
a88ac0362d90cc9a5b9ff05ff747cd77708c2f98,2015-11-15 10:06:15 +0100,mispackaged,0
b987cdb17911edd5ced84c5de9cb6b56027beae6,2015-11-15 11:58:53 +0100,blocked,797
b987cdb17911edd5ced84c5de9cb6b56027beae6,2015-11-15 11:58:53 +0100,dropped,25
b987cdb17911edd5ced84c5de9cb6b56027beae6,2015-11-15 11:58:53 +0100,idle,1153
b987cdb17911edd5ced84c5de9cb6b56027beae6,2015-11-15 11:58:53 +0100,in-progress,26
b987cdb17911edd5ced84c5de9cb6b56027beae6,2015-11-15 11:58:53 +0100,released,958
b987cdb17911edd5ced84c5de9cb6b56027beae6,2015-11-15 11:58:53 +0100,mispackaged,0
72f0ad078b5463811be8a2365a04c93fec546e23,2015-11-15 12:09:58 +0100,blocked,797
72f0ad078b5463811be8a2365a04c93fec546e23,2015-11-15 12:09:58 +0100,dropped,25
72f0ad078b5463811be8a2365a04c93fec546e23,2015-11-15 12:09:58 +0100,idle,1153
72f0ad078b5463811be8a2365a04c93fec546e23,2015-11-15 12:09:58 +0100,in-progress,26
72f0ad078b5463811be8a2365a04c93fec546e23,2015-11-15 12:09:58 +0100,released,958
72f0ad078b5463811be8a2365a04c93fec546e23,2015-11-15 12:09:58 +0100,mispackaged,0
ddd9cb3e7a01467a948a293b1cfe70cb32cc7248,2015-11-15 15:08:55 +0100,blocked,797
ddd9cb3e7a01467a948a293b1cfe70cb32cc7248,2015-11-15 15:08:55 +0100,dropped,25
ddd9cb3e7a01467a948a293b1cfe70cb32cc7248,2015-11-15 15:08:55 +0100,idle,1152
ddd9cb3e7a01467a948a293b1cfe70cb32cc7248,2015-11-15 15:08:55 +0100,in-progress,26
ddd9cb3e7a01467a948a293b1cfe70cb32cc7248,2015-11-15 15:08:55 +0100,released,959
ddd9cb3e7a01467a948a293b1cfe70cb32cc7248,2015-11-15 15:08:55 +0100,mispackaged,0
ada8d77c1fcb1d3491ba7687effc2834509771a3,2015-11-15 15:09:19 +0100,blocked,797
ada8d77c1fcb1d3491ba7687effc2834509771a3,2015-11-15 15:09:19 +0100,dropped,25
ada8d77c1fcb1d3491ba7687effc2834509771a3,2015-11-15 15:09:19 +0100,idle,1151
ada8d77c1fcb1d3491ba7687effc2834509771a3,2015-11-15 15:09:19 +0100,in-progress,27
ada8d77c1fcb1d3491ba7687effc2834509771a3,2015-11-15 15:09:19 +0100,released,959
ada8d77c1fcb1d3491ba7687effc2834509771a3,2015-11-15 15:09:19 +0100,mispackaged,0
1f738e7774200fdc8569b0c1da8f7622ef54f657,2015-11-15 15:09:57 +0100,blocked,797
1f738e7774200fdc8569b0c1da8f7622ef54f657,2015-11-15 15:09:57 +0100,dropped,25
1f738e7774200fdc8569b0c1da8f7622ef54f657,2015-11-15 15:09:57 +0100,idle,1151
1f738e7774200fdc8569b0c1da8f7622ef54f657,2015-11-15 15:09:57 +0100,in-progress,27
1f738e7774200fdc8569b0c1da8f7622ef54f657,2015-11-15 15:09:57 +0100,released,958
1f738e7774200fdc8569b0c1da8f7622ef54f657,2015-11-15 15:09:57 +0100,mispackaged,0
7c7475d578a09a64773f94255e41d2df31fe9187,2015-11-15 15:11:00 +0100,blocked,797
7c7475d578a09a64773f94255e41d2df31fe9187,2015-11-15 15:11:00 +0100,dropped,25
7c7475d578a09a64773f94255e41d2df31fe9187,2015-11-15 15:11:00 +0100,idle,1150
7c7475d578a09a64773f94255e41d2df31fe9187,2015-11-15 15:11:00 +0100,in-progress,28
7c7475d578a09a64773f94255e41d2df31fe9187,2015-11-15 15:11:00 +0100,released,958
7c7475d578a09a64773f94255e41d2df31fe9187,2015-11-15 15:11:00 +0100,mispackaged,0
1e6b87b5f18545529af465da5d6379d65e73075a,2015-11-15 18:12:37 +0100,blocked,797
1e6b87b5f18545529af465da5d6379d65e73075a,2015-11-15 18:12:37 +0100,dropped,25
1e6b87b5f18545529af465da5d6379d65e73075a,2015-11-15 18:12:37 +0100,idle,1150
1e6b87b5f18545529af465da5d6379d65e73075a,2015-11-15 18:12:37 +0100,in-progress,28
1e6b87b5f18545529af465da5d6379d65e73075a,2015-11-15 18:12:37 +0100,released,958
1e6b87b5f18545529af465da5d6379d65e73075a,2015-11-15 18:12:37 +0100,mispackaged,0
2cb77c44d5450dfc4567d5ba343b2d9711d3bd24,2015-11-15 18:13:49 +0100,blocked,797
2cb77c44d5450dfc4567d5ba343b2d9711d3bd24,2015-11-15 18:13:49 +0100,dropped,25
2cb77c44d5450dfc4567d5ba343b2d9711d3bd24,2015-11-15 18:13:49 +0100,idle,1150
2cb77c44d5450dfc4567d5ba343b2d9711d3bd24,2015-11-15 18:13:49 +0100,in-progress,28
2cb77c44d5450dfc4567d5ba343b2d9711d3bd24,2015-11-15 18:13:49 +0100,released,958
2cb77c44d5450dfc4567d5ba343b2d9711d3bd24,2015-11-15 18:13:49 +0100,mispackaged,0
8da82baea8e801ba41df50f9a0194f0a9b20c195,2015-11-15 18:14:45 +0100,blocked,797
8da82baea8e801ba41df50f9a0194f0a9b20c195,2015-11-15 18:14:45 +0100,dropped,25
8da82baea8e801ba41df50f9a0194f0a9b20c195,2015-11-15 18:14:45 +0100,idle,1150
8da82baea8e801ba41df50f9a0194f0a9b20c195,2015-11-15 18:14:45 +0100,in-progress,28
8da82baea8e801ba41df50f9a0194f0a9b20c195,2015-11-15 18:14:45 +0100,released,958
8da82baea8e801ba41df50f9a0194f0a9b20c195,2015-11-15 18:14:45 +0100,mispackaged,0
96bcac785c9ec81147db1caa7be5da8cc7929914,2015-11-15 19:52:51 +0100,blocked,797
96bcac785c9ec81147db1caa7be5da8cc7929914,2015-11-15 19:52:51 +0100,dropped,25
96bcac785c9ec81147db1caa7be5da8cc7929914,2015-11-15 19:52:51 +0100,idle,1150
96bcac785c9ec81147db1caa7be5da8cc7929914,2015-11-15 19:52:51 +0100,in-progress,28
96bcac785c9ec81147db1caa7be5da8cc7929914,2015-11-15 19:52:51 +0100,released,958
96bcac785c9ec81147db1caa7be5da8cc7929914,2015-11-15 19:52:51 +0100,mispackaged,0
4deac8c65aafffd68754fde94698bebfaf810765,2015-11-15 19:53:21 +0100,blocked,797
4deac8c65aafffd68754fde94698bebfaf810765,2015-11-15 19:53:21 +0100,dropped,25
4deac8c65aafffd68754fde94698bebfaf810765,2015-11-15 19:53:21 +0100,idle,1149
4deac8c65aafffd68754fde94698bebfaf810765,2015-11-15 19:53:21 +0100,in-progress,29
4deac8c65aafffd68754fde94698bebfaf810765,2015-11-15 19:53:21 +0100,released,958
4deac8c65aafffd68754fde94698bebfaf810765,2015-11-15 19:53:21 +0100,mispackaged,0
b161780dd6b1ce0569e0e38b6544a492128060b8,2015-11-15 19:54:08 +0100,blocked,797
b161780dd6b1ce0569e0e38b6544a492128060b8,2015-11-15 19:54:08 +0100,dropped,25
b161780dd6b1ce0569e0e38b6544a492128060b8,2015-11-15 19:54:08 +0100,idle,1149
b161780dd6b1ce0569e0e38b6544a492128060b8,2015-11-15 19:54:08 +0100,in-progress,29
b161780dd6b1ce0569e0e38b6544a492128060b8,2015-11-15 19:54:08 +0100,released,958
b161780dd6b1ce0569e0e38b6544a492128060b8,2015-11-15 19:54:08 +0100,mispackaged,0
0a4a109a7a130dc738b165f72e4a196aaac8b234,2015-11-15 19:56:49 +0100,blocked,797
0a4a109a7a130dc738b165f72e4a196aaac8b234,2015-11-15 19:56:49 +0100,dropped,25
0a4a109a7a130dc738b165f72e4a196aaac8b234,2015-11-15 19:56:49 +0100,idle,1149
0a4a109a7a130dc738b165f72e4a196aaac8b234,2015-11-15 19:56:49 +0100,in-progress,29
0a4a109a7a130dc738b165f72e4a196aaac8b234,2015-11-15 19:56:49 +0100,released,958
0a4a109a7a130dc738b165f72e4a196aaac8b234,2015-11-15 19:56:49 +0100,mispackaged,0
59c343aa2e1d7483c0b26f3d3fb9e6a55084762b,2015-11-15 14:03:33 -0500,blocked,797
59c343aa2e1d7483c0b26f3d3fb9e6a55084762b,2015-11-15 14:03:33 -0500,dropped,25
59c343aa2e1d7483c0b26f3d3fb9e6a55084762b,2015-11-15 14:03:33 -0500,idle,1149
59c343aa2e1d7483c0b26f3d3fb9e6a55084762b,2015-11-15 14:03:33 -0500,in-progress,29
59c343aa2e1d7483c0b26f3d3fb9e6a55084762b,2015-11-15 14:03:33 -0500,released,958
59c343aa2e1d7483c0b26f3d3fb9e6a55084762b,2015-11-15 14:03:33 -0500,mispackaged,0
920cb07c3d090aeb35b7d55b8a48253cbd0ab9ac,2015-11-15 16:03:19 -0500,blocked,796
920cb07c3d090aeb35b7d55b8a48253cbd0ab9ac,2015-11-15 16:03:19 -0500,dropped,25
920cb07c3d090aeb35b7d55b8a48253cbd0ab9ac,2015-11-15 16:03:19 -0500,idle,1149
920cb07c3d090aeb35b7d55b8a48253cbd0ab9ac,2015-11-15 16:03:19 -0500,in-progress,29
920cb07c3d090aeb35b7d55b8a48253cbd0ab9ac,2015-11-15 16:03:19 -0500,released,959
920cb07c3d090aeb35b7d55b8a48253cbd0ab9ac,2015-11-15 16:03:19 -0500,mispackaged,0
ab4dbbefd08005758fd95aa163be3d12c6e2a1fc,2015-11-15 16:28:47 -0500,blocked,793
ab4dbbefd08005758fd95aa163be3d12c6e2a1fc,2015-11-15 16:28:47 -0500,dropped,25
ab4dbbefd08005758fd95aa163be3d12c6e2a1fc,2015-11-15 16:28:47 -0500,idle,1144
ab4dbbefd08005758fd95aa163be3d12c6e2a1fc,2015-11-15 16:28:47 -0500,in-progress,38
ab4dbbefd08005758fd95aa163be3d12c6e2a1fc,2015-11-15 16:28:47 -0500,released,959
ab4dbbefd08005758fd95aa163be3d12c6e2a1fc,2015-11-15 16:28:47 -0500,mispackaged,0
7856bf5bb138c7c662b4127d9b23eb401f89f27b,2015-11-16 00:18:51 +0100,blocked,793
7856bf5bb138c7c662b4127d9b23eb401f89f27b,2015-11-16 00:18:51 +0100,dropped,25
7856bf5bb138c7c662b4127d9b23eb401f89f27b,2015-11-16 00:18:51 +0100,idle,1144
7856bf5bb138c7c662b4127d9b23eb401f89f27b,2015-11-16 00:18:51 +0100,in-progress,38
7856bf5bb138c7c662b4127d9b23eb401f89f27b,2015-11-16 00:18:51 +0100,released,959
7856bf5bb138c7c662b4127d9b23eb401f89f27b,2015-11-16 00:18:51 +0100,mispackaged,0
83dc7a003099aa79790e35d959cb5e42cb73fc8f,2015-11-16 00:45:10 +0100,blocked,793
83dc7a003099aa79790e35d959cb5e42cb73fc8f,2015-11-16 00:45:10 +0100,dropped,25
83dc7a003099aa79790e35d959cb5e42cb73fc8f,2015-11-16 00:45:10 +0100,idle,1144
83dc7a003099aa79790e35d959cb5e42cb73fc8f,2015-11-16 00:45:10 +0100,in-progress,38
83dc7a003099aa79790e35d959cb5e42cb73fc8f,2015-11-16 00:45:10 +0100,released,959
83dc7a003099aa79790e35d959cb5e42cb73fc8f,2015-11-16 00:45:10 +0100,mispackaged,0
ff1a860a630b2a8de4a4cc7257ef8c2f95d08bb3,2015-11-16 08:33:29 +0100,blocked,793
ff1a860a630b2a8de4a4cc7257ef8c2f95d08bb3,2015-11-16 08:33:29 +0100,dropped,25
ff1a860a630b2a8de4a4cc7257ef8c2f95d08bb3,2015-11-16 08:33:29 +0100,idle,1144
ff1a860a630b2a8de4a4cc7257ef8c2f95d08bb3,2015-11-16 08:33:29 +0100,in-progress,38
ff1a860a630b2a8de4a4cc7257ef8c2f95d08bb3,2015-11-16 08:33:29 +0100,released,959
ff1a860a630b2a8de4a4cc7257ef8c2f95d08bb3,2015-11-16 08:33:29 +0100,mispackaged,0
a00c09eae299addd04244790ecc76c22feacb9d5,2015-11-16 11:24:51 +0100,blocked,793
a00c09eae299addd04244790ecc76c22feacb9d5,2015-11-16 11:24:51 +0100,dropped,25
a00c09eae299addd04244790ecc76c22feacb9d5,2015-11-16 11:24:51 +0100,idle,1144
a00c09eae299addd04244790ecc76c22feacb9d5,2015-11-16 11:24:51 +0100,in-progress,38
a00c09eae299addd04244790ecc76c22feacb9d5,2015-11-16 11:24:51 +0100,released,959
a00c09eae299addd04244790ecc76c22feacb9d5,2015-11-16 11:24:51 +0100,mispackaged,0
2b49ca191195cf5c0e205eac6fd2644edac44e35,2015-11-16 11:25:08 +0100,blocked,793
2b49ca191195cf5c0e205eac6fd2644edac44e35,2015-11-16 11:25:08 +0100,dropped,25
2b49ca191195cf5c0e205eac6fd2644edac44e35,2015-11-16 11:25:08 +0100,idle,1144
2b49ca191195cf5c0e205eac6fd2644edac44e35,2015-11-16 11:25:08 +0100,in-progress,38
2b49ca191195cf5c0e205eac6fd2644edac44e35,2015-11-16 11:25:08 +0100,released,959
2b49ca191195cf5c0e205eac6fd2644edac44e35,2015-11-16 11:25:08 +0100,mispackaged,0
bc29d36541bc208045376716e18ec2a6ecf5cf08,2015-11-16 11:28:26 +0100,blocked,793
bc29d36541bc208045376716e18ec2a6ecf5cf08,2015-11-16 11:28:26 +0100,dropped,25
bc29d36541bc208045376716e18ec2a6ecf5cf08,2015-11-16 11:28:26 +0100,idle,1144
bc29d36541bc208045376716e18ec2a6ecf5cf08,2015-11-16 11:28:26 +0100,in-progress,38
bc29d36541bc208045376716e18ec2a6ecf5cf08,2015-11-16 11:28:26 +0100,released,959
bc29d36541bc208045376716e18ec2a6ecf5cf08,2015-11-16 11:28:26 +0100,mispackaged,0
68501eb3de4ab1590eb423fbd77f0ece065cbc7a,2015-11-16 11:30:39 +0100,blocked,793
68501eb3de4ab1590eb423fbd77f0ece065cbc7a,2015-11-16 11:30:39 +0100,dropped,25
68501eb3de4ab1590eb423fbd77f0ece065cbc7a,2015-11-16 11:30:39 +0100,idle,1144
68501eb3de4ab1590eb423fbd77f0ece065cbc7a,2015-11-16 11:30:39 +0100,in-progress,38
68501eb3de4ab1590eb423fbd77f0ece065cbc7a,2015-11-16 11:30:39 +0100,released,959
68501eb3de4ab1590eb423fbd77f0ece065cbc7a,2015-11-16 11:30:39 +0100,mispackaged,0
ce53c7e47cf6e14f7b1fe9d51f53b4f1272a4e70,2015-11-16 12:25:11 +0100,blocked,790
ce53c7e47cf6e14f7b1fe9d51f53b4f1272a4e70,2015-11-16 12:25:11 +0100,dropped,25
ce53c7e47cf6e14f7b1fe9d51f53b4f1272a4e70,2015-11-16 12:25:11 +0100,idle,1138
ce53c7e47cf6e14f7b1fe9d51f53b4f1272a4e70,2015-11-16 12:25:11 +0100,in-progress,38
ce53c7e47cf6e14f7b1fe9d51f53b4f1272a4e70,2015-11-16 12:25:11 +0100,released,970
ce53c7e47cf6e14f7b1fe9d51f53b4f1272a4e70,2015-11-16 12:25:11 +0100,mispackaged,0
6bdd399da0013daad62cdd2fd439f5cf9ee544d1,2015-11-16 12:54:08 +0100,blocked,793
6bdd399da0013daad62cdd2fd439f5cf9ee544d1,2015-11-16 12:54:08 +0100,dropped,24
6bdd399da0013daad62cdd2fd439f5cf9ee544d1,2015-11-16 12:54:08 +0100,idle,1135
6bdd399da0013daad62cdd2fd439f5cf9ee544d1,2015-11-16 12:54:08 +0100,in-progress,39
6bdd399da0013daad62cdd2fd439f5cf9ee544d1,2015-11-16 12:54:08 +0100,released,970
6bdd399da0013daad62cdd2fd439f5cf9ee544d1,2015-11-16 12:54:08 +0100,mispackaged,0
f66fd490a40874af7994b2cc232b6b4521830b05,2015-11-16 12:54:15 +0100,blocked,790
f66fd490a40874af7994b2cc232b6b4521830b05,2015-11-16 12:54:15 +0100,dropped,24
f66fd490a40874af7994b2cc232b6b4521830b05,2015-11-16 12:54:15 +0100,idle,1138
f66fd490a40874af7994b2cc232b6b4521830b05,2015-11-16 12:54:15 +0100,in-progress,39
f66fd490a40874af7994b2cc232b6b4521830b05,2015-11-16 12:54:15 +0100,released,970
f66fd490a40874af7994b2cc232b6b4521830b05,2015-11-16 12:54:15 +0100,mispackaged,0
1958d27c811b1f078619468b69a92e1f34dd13e5,2015-11-16 13:11:58 +0100,blocked,790
1958d27c811b1f078619468b69a92e1f34dd13e5,2015-11-16 13:11:58 +0100,dropped,24
1958d27c811b1f078619468b69a92e1f34dd13e5,2015-11-16 13:11:58 +0100,idle,1138
1958d27c811b1f078619468b69a92e1f34dd13e5,2015-11-16 13:11:58 +0100,in-progress,38
1958d27c811b1f078619468b69a92e1f34dd13e5,2015-11-16 13:11:58 +0100,released,971
1958d27c811b1f078619468b69a92e1f34dd13e5,2015-11-16 13:11:58 +0100,mispackaged,0
72b410f97859495ff4b3f8436b38b1505a4d32b3,2015-11-16 13:15:36 +0100,blocked,790
72b410f97859495ff4b3f8436b38b1505a4d32b3,2015-11-16 13:15:36 +0100,dropped,24
72b410f97859495ff4b3f8436b38b1505a4d32b3,2015-11-16 13:15:36 +0100,idle,1138
72b410f97859495ff4b3f8436b38b1505a4d32b3,2015-11-16 13:15:36 +0100,in-progress,38
72b410f97859495ff4b3f8436b38b1505a4d32b3,2015-11-16 13:15:36 +0100,released,971
72b410f97859495ff4b3f8436b38b1505a4d32b3,2015-11-16 13:15:36 +0100,mispackaged,0
03ce748b30d15373fb91e3201e63ba9fe4354f91,2015-11-16 13:28:28 +0100,blocked,790
03ce748b30d15373fb91e3201e63ba9fe4354f91,2015-11-16 13:28:28 +0100,dropped,25
03ce748b30d15373fb91e3201e63ba9fe4354f91,2015-11-16 13:28:28 +0100,idle,1138
03ce748b30d15373fb91e3201e63ba9fe4354f91,2015-11-16 13:28:28 +0100,in-progress,36
03ce748b30d15373fb91e3201e63ba9fe4354f91,2015-11-16 13:28:28 +0100,released,972
03ce748b30d15373fb91e3201e63ba9fe4354f91,2015-11-16 13:28:28 +0100,mispackaged,0
8f1610b9f2bcaa5c1afeeb72ab80d0834d12cffe,2015-11-16 14:24:36 +0100,blocked,790
8f1610b9f2bcaa5c1afeeb72ab80d0834d12cffe,2015-11-16 14:24:36 +0100,dropped,25
8f1610b9f2bcaa5c1afeeb72ab80d0834d12cffe,2015-11-16 14:24:36 +0100,idle,1138
8f1610b9f2bcaa5c1afeeb72ab80d0834d12cffe,2015-11-16 14:24:36 +0100,in-progress,36
8f1610b9f2bcaa5c1afeeb72ab80d0834d12cffe,2015-11-16 14:24:36 +0100,released,972
8f1610b9f2bcaa5c1afeeb72ab80d0834d12cffe,2015-11-16 14:24:36 +0100,mispackaged,0
e0931d4327f9fb06aba924d9512d4f020f1e3f11,2015-11-16 14:29:25 +0100,blocked,790
e0931d4327f9fb06aba924d9512d4f020f1e3f11,2015-11-16 14:29:25 +0100,dropped,25
e0931d4327f9fb06aba924d9512d4f020f1e3f11,2015-11-16 14:29:25 +0100,idle,1138
e0931d4327f9fb06aba924d9512d4f020f1e3f11,2015-11-16 14:29:25 +0100,in-progress,36
e0931d4327f9fb06aba924d9512d4f020f1e3f11,2015-11-16 14:29:25 +0100,released,972
e0931d4327f9fb06aba924d9512d4f020f1e3f11,2015-11-16 14:29:25 +0100,mispackaged,0
2eaaef7a394dd5b8740abdc482dc42085b06b66f,2015-11-16 14:37:59 +0100,blocked,787
2eaaef7a394dd5b8740abdc482dc42085b06b66f,2015-11-16 14:37:59 +0100,dropped,26
2eaaef7a394dd5b8740abdc482dc42085b06b66f,2015-11-16 14:37:59 +0100,idle,1140
2eaaef7a394dd5b8740abdc482dc42085b06b66f,2015-11-16 14:37:59 +0100,in-progress,36
2eaaef7a394dd5b8740abdc482dc42085b06b66f,2015-11-16 14:37:59 +0100,released,972
2eaaef7a394dd5b8740abdc482dc42085b06b66f,2015-11-16 14:37:59 +0100,mispackaged,0
4b652c78a1879d264fa33cf7b5b4931a3ead4d72,2015-11-16 09:34:35 -0500,blocked,787
